4 10
1.0 -5.551115123125783e-17 0.5 0.5
1.071565949253934e-16 1.0 0.5 0.5
-1.0 6.695352868347749e-17 0.5 0.5
-1.3777276490407724e-16 -1.0 0.5 0.5
